600960,渤海活塞,20040407,15,7,524719424.000000,512812320.000000,2945729024.000000,1966007936.000000,744236736.000000,151227696.000000,
600961,株冶集团,20040830,21,36,527457824.000000,527457824.000000,6484890112.000000,3081962752.000000,2840745728.000000,291539392.000000,
600962,*ST中鲁,20040622,7,14,262210000.000000,254020000.000000,1755091200.000000,979961472.000000,586444608.000000,109706200.000000,
600963,岳阳林纸,20040525,21,38,1043158976.000000,1043158976.000000,16912663552.000000,7898886656.000000,8103895552.000000,345101728.000000,
600965,福成五丰,20040713,11,17,818700928.000000,380054624.000000,2003345024.000000,1243770752.000000,578086592.000000,42091000.000000,
600966,博汇纸业,20040608,15,38,1336844160.000000,1336844160.000000,12378671104.000000,5651952640.000000,5999904768.000000,201946704.000000,
600967,北方创业,20040518,32,8,822827904.000000,822827904.000000,3188747776.000000,2198109440.000000,514969600.000000,126694600.000000,
600969,郴电国际,20040408,21,16,264321696.000000,264321696.000000,7832911360.000000,2749490432.000000,3634581248.000000,69279904.000000,
600970,中材国际,20050412,26,21,1169505280.000000,1093297152.000000,27044448256.000000,22752555008.000000,1818581504.000000,930217984.000000,
600971,恒源煤电,20040817,24,20,1000003968.000000,1000003968.000000,13109832704.000000,3800244480.000000,5178200064.000000,2481803008.000000,
600973,宝胜股份,20040802,26,43,565792832.000000,414370784.000000,10118672384.000000,8072618496.000000,1317241216.000000,261939712.000000,
600975,新五丰,20040609,21,17,326337696.000000,234360000.000000,1649335936.000000,921216768.000000,541011776.000000,70701296.000000,
600976,健民集团,20040419,19,34,153398608.000000,153229008.000000,1588238464.000000,1220216448.000000,225737408.000000,20854000.000000,
600978,宜华木业,20040824,12,4,1482870016.000000,1482870016.000000,12611815424.000000,7599337472.000000,2472627968.000000,992606016.000000,
600979,广安爱众,20040906,23,16,717892096.000000,717892096.000000,6491394560.000000,1100005120.000000,3584999424.000000,85354200.000000,
600980,北矿磁材,20040512,7,35,152209904.000000,130000000.000000,334863712.000000,137126304.000000,66023700.000000,41292596.000000,
600981,汇鸿集团,20040630,26,13,2242433024.000000,241854608.000000,30985472000.000000,22594222080.000000,823459008.000000,135933696.000000,
600982,宁波热电,20040706,28,42,746929984.000000,676129984.000000,3128385536.000000,1799471616.000000,330280320.000000,68791096.000000,
600983,惠而浦,20040727,24,23,766438912.000000,532800000.000000,7728317440.000000,6504983552.000000,765313856.000000,250813504.000000,
600984,*ST建机,20040707,8,26,636764224.000000,141555904.000000,4918970880.000000,1905692672.000000,2128054016.000000,62538700.000000,
600985,雷鸣科化,20040428,24,19,262854704.000000,262854704.000000,1581936256.000000,739587520.000000,382052992.000000,161918608.000000,
600986,科达股份,20040426,15,21,868886400.000000,335269600.000000,9130708992.000000,5898117120.000000,100361104.000000,91438000.000000,
600987,航民股份,20040809,28,15,635310016.000000,635310016.000000,3897283072.000000,1996210176.000000,1449692160.000000,68512704.000000,
600988,赤峰黄金,20040414,32,36,713190720.000000,566604608.000000,2998426624.000000,975213184.000000,703261312.000000,433588000.000000,
600990,四创电子,20040510,24,24,136702000.000000,136702000.000000,2688501248.000000,1884386304.000000,140222896.000000,67563504.000000,
600992,贵绳股份,20040514,29,3,245090000.000000,245090000.000000,1955159424.000000,1385918720.000000,307108992.000000,0.000000,
600993,马应龙,20040517,19,34,431053920.000000,430236224.000000,2282417920.000000,1656377472.000000,230373104.000000,16582300.000000,
600995,文山电力,20040615,27,16,478526400.000000,478526400.000000,2891194112.000000,351263712.000000,1901885184.000000,66095200.000000,
600997,开滦股份,20040602,11,20,1234640000.000000,1234640000.000000,21093134336.000000,7731241472.000000,6838678016.000000,784486784.000000,
600998,九州通,20101102,19,12,1647009408.000000,1430409856.000000,30873851904.000000,25682087936.000000,2696331776.000000,841670912.000000,
600999,招商证券,20091117,18,1,5808135680.000000,4803099648.000000,297118564352.000000,0.000000,391839488.000000,24502400.000000,
601000,唐山港,20100705,11,8,2248438528.000000,2030351616.000000,16607707136.000000,3956117504.000000,10961948672.000000,988110016.000000,
601001,大同煤业,20060623,17,20,1673699968.000000,1673699968.000000,27710517248.000000,11782518784.000000,5106440704.000000,4582453248.000000,
601002,晋亿实业,20070126,28,26,792689984.000000,738470016.000000,3989492736.000000,2357969152.000000,1315218176.000000,120425000.000000,
601003,柳钢股份,20070227,10,3,2562793216.000000,2562793216.000000,21043064832.000000,10033861632.000000,10399630336.000000,0.000000,
601005,重庆钢铁,20070228,25,3,4436022272.000000,1901713792.000000,44945559552.000000,11618027520.000000,28846954496.000000,2636279040.000000,
601006,大秦铁路,20060801,17,8,14866791424.000000,14866791424.000000,108092006400.000000,18025545728.000000,60834508800.000000,4048139008.000000,
601007,金陵饭店,20070406,26,10,300000000.000000,300000000.000000,3240409600.000000,994022784.000000,1469978112.000000,413975584.000000,
601008,连云港,20070426,26,8,1015214976.000000,811635008.000000,6673994752.000000,600107136.000000,2027050624.000000,23594500.000000,
601009,南京银行,20070719,26,1,3365955584.000000,2968933120.000000,770196635648.000000,0.000000,4276689920.000000,154760000.000000,
601010,文峰股份,20110603,26,12,1848000000.000000,1848000000.000000,6763432448.000000,2566319104.000000,2531322880.000000,475490112.000000,
601011,宝泰隆,20110309,1,20,1367500032.000000,1308745600.000000,7877780480.000000,1818637696.000000,1598722944.000000,641263232.000000,
601012,隆基股份,20120411,8,35,1771379584.000000,1621112704.000000,9270746112.000000,6053785088.000000,2321806592.000000,135302992.000000,
601015,陕西黑猫,20141105,8,20,620000000.000000,296000000.000000,10783199232.000000,4995738624.000000,3746275328.000000,509065120.000000,
601016,节能风电,20140929,7,16,2077779968.000000,817779968.000000,14403014656.000000,1575360128.000000,10125473792.000000,82623496.000000,
601018,宁波港,20100928,28,8,12800000000.000000,12800000000.000000,48215404544.000000,9355872256.000000,19233087488.000000,4705939968.000000,
601021,春秋航空,20150121,16,8,800000000.000000,200000000.000000,15189512192.000000,4562135552.000000,5809248768.000000,59037100.000000,
601028,玉龙股份,20111107,26,3,786237760.000000,783025728.000000,3356630016.000000,2200497152.000000,820423616.000000,208309008.000000,
601038,一拖股份,20120808,13,26,995900032.000000,593910016.000000,13467880448.000000,6570692096.000000,2759586304.000000,924803840.000000,
601058,赛轮金宇,20110630,15,7,1042698816.000000,1007508800.000000,13392921600.000000,6091485184.000000,5132695552.000000,469587808.000000,
601069,西部黄金,20150122,2,36,636000000.000000,189750000.000000,2555820544.000000,706976064.000000,1078126976.000000,185039008.000000,
601088,中国神华,20071009,7,20,19889620992.000000,16491037696.000000,552507015168.000000,136644993024.000000,298148003840.000000,35057000448.000000,
601098,中南传媒,20101028,21,18,1796000000.000000,1796000000.000000,16115115008.000000,13970147328.000000,1076672640.000000,673954304.000000,
601099,太平洋,20071228,27,1,4544210944.000000,4319211008.000000,32489525248.000000,0.000000,110518304.000000,14576700.000000,
601100,恒立液压,20111028,26,26,630000000.000000,247275008.000000,4520003072.000000,1664991744.000000,1443380096.000000,267326304.000000,
601101,昊华能源,20100331,7,20,1199998208.000000,1199998208.000000,17643259904.000000,3910852864.000000,2643145984.000000,2678394624.000000,
601106,中国一重,20100209,1,26,6537999872.000000,6537999872.000000,38582964224.000000,27808784384.000000,6760744960.000000,1300579712.000000,
601107,四川成渝,20090727,23,6,3058060032.000000,2162739968.000000,30832310272.000000,6557669376.000000,538601280.000000,21661698048.000000,
601111,中国国航,20060818,7,8,13084750848.000000,8522067456.000000,220456992768.000000,21026484224.000000,149526904832.000000,4109304064.000000,
601113,华鼎股份,20110509,28,27,833049984.000000,640000000.000000,4382030848.000000,2333129472.000000,1514402048.000000,121667000.000000,
601116,三江购物,20110302,28,12,410758720.000000,401892992.000000,2905772800.000000,1704724224.000000,1006803840.000000,51487204.000000,
601117,中国化学,20100107,7,21,4933000192.000000,4933000192.000000,82091417600.000000,66816184320.000000,7405170176.000000,2218439424.000000,
601118,海南橡胶,20110107,30,19,3931171584.000000,3931171584.000000,14195354624.000000,6826307584.000000,1570621312.000000,381944992.000000,
601126,四方股份,20101231,7,43,813172032.000000,813172032.000000,5430738944.000000,4177701888.000000,538880512.000000,276839904.000000,
601137,博威合金,20110127,28,36,215000000.000000,215000000.000000,3004491520.000000,1596187520.000000,954148992.000000,99111504.000000,
601139,深圳燃气,20091225,18,42,2178424320.000000,2178424320.000000,15371938816.000000,4757553152.000000,5719162368.000000,419628992.000000,
601155,新城控股,20151204,26,11,1708064512.000000,531584992.000000,67802112000.000000,51435270144.000000,1928734848.000000,79180000.000000,
601158,重庆水务,20100329,25,42,4800000000.000000,4800000000.000000,19234689024.000000,7813130752.000000,6700299776.000000,797602496.000000,
601166,兴业银行,20070205,20,1,19052337152.000000,19052337152.000000,5289398501376.000000,0.000000,10435000320.000000,518000000.000000,
601168,西部矿业,20070712,6,36,2383000064.000000,2383000064.000000,26126741504.000000,8518861312.000000,3998950912.000000,1825460608.000000,
601169,北京银行,20070919,7,1,12672230400.000000,12672230400.000000,1787799011328.000000,0.000000,6352000000.000000,611000000.000000,
601177,杭齿前进,20101011,28,26,400060000.000000,400060000.000000,3989487616.000000,1835280128.000000,1038354304.000000,217393104.000000,
601179,中国西电,20100128,8,43,5125882368.000000,4357000192.000000,31795271680.000000,23617808384.000000,4882418176.000000,1454795648.000000,
601186,中国铁建,20080310,7,21,13579541504.000000,10261245952.000000,679175454720.000000,563495567360.000000,40467095552.000000,31153862656.000000,
601188,龙江交通,20100319,1,6,1315878400.000000,1213200000.000000,4566750720.000000,1719028736.000000,1689503744.000000,96401504.000000,
601198,东兴证券,20150226,7,1,2504000000.000000,500000000.000000,73121144832.000000,0.000000,243556096.000000,19395000.000000,
601199,江南水务,20110317,26,42,467600000.000000,467600000.000000,3548506880.000000,1720866304.000000,1299037184.000000,121126504.000000,
601208,东材科技,20110520,23,19,615760000.000000,615760000.000000,3268458752.000000,1195388544.000000,1412899200.000000,165378912.000000,
601211,国泰君安,20150626,16,1,7624999936.000000,1524999936.000000,481359691776.000000,0.000000,2866737408.000000,2170727424.000000,
601216,君正集团,20110222,32,19,4219008768.000000,3686400000.000000,16173582336.000000,2088113792.000000,8127727104.000000,299247392.000000,
601218,吉鑫科技,20110506,26,26,991760000.000000,991760000.000000,3915368192.000000,2849756928.000000,793725440.000000,122188000.000000,
601222,林洋能源,20110808,26,51,406601600.000000,355172992.000000,6440596992.000000,4312392704.000000,1447916544.000000,44201000.000000,
601225,陕西煤业,20140128,8,20,10000000000.000000,2710000128.000000,93286432768.000000,21086255104.000000,33021028352.000000,21416583168.000000,
601226,华电重工,20141211,7,26,1155000064.000000,367500000.000000,8760471552.000000,7463369216.000000,1019856320.000000,212515200.000000,
601231,环旭电子,20120220,16,35,2175923456.000000,2175923456.000000,14017925120.000000,11229296640.000000,2110265984.000000,28382100.000000,
601233,桐昆股份,20110518,28,27,963600000.000000,963600000.000000,14970705920.000000,5524729344.000000,8210678272.000000,497896480.000000,
601238,广汽集团,20120329,12,7,6435019776.000000,4221720064.000000,62316068864.000000,23523581952.000000,7795602944.000000,3941456896.000000,
601258,庞大集团,20110428,11,7,6480113152.000000,6480113152.000000,66382434304.000000,47722188800.000000,8042141696.000000,6012788736.000000,
601288,农业银行,20100715,7,1,324794122240.000000,294055313408.000000,17709511213056.000000,0.000000,149229993984.000000,25749000192.000000,
601311,骆驼股份,20110602,19,29,851635712.000000,848395712.000000,6220836864.000000,3596687872.000000,1438828544.000000,237454704.000000,
601313,江南嘉捷,20120116,26,8,397187488.000000,391261408.000000,2743973376.000000,2116030976.000000,458275008.000000,58269800.000000,
601318,中国平安,20070301,18,1,18280241152.000000,10832664576.000000,4667113209856.000000,0.000000,29101000704.000000,29599000576.000000,
601328,交通银行,20070515,16,1,74262724608.000000,39250866176.000000,7206865993728.000000,0.000000,69971001344.000000,1976000000.000000,
601333,广深铁路,20061222,18,8,7083536896.000000,5652236800.000000,30724507648.000000,5257036288.000000,23173144576.000000,957735936.000000,
601336,新华保险,20111216,7,1,3119546624.000000,2085439360.000000,630905044992.000000,0.000000,4121999872.000000,1556000000.000000,
601339,百隆东方,20120612,28,15,1500000000.000000,1500000000.000000,10485551104.000000,5958969856.000000,2732505088.000000,398776224.000000,
601368,绿城水务,20150612,10,42,735810944.000000,147000000.000000,6933007872.000000,1514405504.000000,3279447808.000000,379103520.000000,
601369,陕鼓动力,20100428,8,26,1638770176.000000,1638770176.000000,14910786560.000000,11949858816.000000,1497476224.000000,238777696.000000,
601377,兴业证券,20101013,20,1,6696671744.000000,6696671744.000000,112550559744.000000,0.000000,739424640.000000,36763100.000000,
601388,怡球资源,20120423,26,36,533000000.000000,533000000.000000,3679877888.000000,2859991296.000000,309270912.000000,86941200.000000,
601390,中国中铁,20071203,7,21,22844303360.000000,17092509696.000000,724862828544.000000,584684535808.000000,43041808384.000000,49481715712.000000,
601398,工商银行,20061027,7,1,356406231040.000000,269612220416.000000,22104917409792.000000,0.000000,187144994816.000000,0.000000,
601515,东风股份,20120216,12,46,1112000000.000000,1112000000.000000,4424800768.000000,2733389568.000000,919352192.000000,169392112.000000,
601518,吉林高速,20100319,3,6,1213200000.000000,1213200000.000000,6133199360.000000,466120704.000000,3036075520.000000,0.000000,
601519,大智慧,20110128,16,24,1987699968.000000,1987699968.000000,3106928640.000000,1900780416.000000,151421104.000000,142030496.000000,
601555,东吴证券,20111212,26,1,3000000000.000000,2591000064.000000,79351529472.000000,0.000000,802234304.000000,151501200.000000,
601558,华锐风电,20110113,7,43,6030600192.000000,2193659904.000000,15710488576.000000,13018025984.000000,1240819200.000000,523226400.000000,
601566,九牧王,20110530,20,41,574637120.000000,574637120.000000,5285029888.000000,3278616320.000000,704405952.000000,146027600.000000,
601567,三星医疗,20110615,28,51,1198598144.000000,1008120000.000000,7158405120.000000,3666566656.000000,687462528.000000,234296000.000000,
601579,会稽山,20140825,28,37,400000000.000000,248000000.000000,2346021632.000000,1135696128.000000,780753600.000000,273208896.000000,
601588,北辰实业,20061016,7,11,3367020032.000000,2660000000.000000,42680573952.000000,34648543232.000000,3038650368.000000,3780799.750000,
601599,鹿港科技,20110527,26,15,381947616.000000,351438016.000000,3676177152.000000,1872811904.000000,937174528.000000,66813600.000000,
601600,中国铝业,20070430,7,36,14903798784.000000,9580521472.000000,188324855808.000000,60213956608.000000,81128751104.000000,11570952192.000000,
601601,中国太保,20071225,16,1,9061999616.000000,6286700032.000000,908735021056.000000,0.000000,9079000064.000000,869000000.000000,
601607,上海医药,19940324,16,12,2688910592.000000,1922935040.000000,72486191104.000000,54608711680.000000,4329146880.000000,2003294080.000000,
601608,中信重工,20120706,13,26,4339419136.000000,4110000128.000000,20023797760.000000,12989086720.000000,3485026560.000000,960404992.000000,
601616,广电电气,20110201,16,29,934860416.000000,934860416.000000,3112284928.000000,1919875584.000000,658322944.000000,180295296.000000,
601618,中国中冶,20090921,7,21,19110000640.000000,16238999552.000000,340407353344.000000,262619643904.000000,30800470016.000000,14944092160.000000,
601628,中国人寿,20070109,7,1,28264704000.000000,20823529472.000000,2322352046080.000000,0.000000,17904001024.000000,6210999808.000000,
601633,长城汽车,20110928,11,7,9127268352.000000,6027728896.000000,65411833856.000000,35038638080.000000,18361389056.000000,3147773952.000000,
601636,旗滨集团,20110812,21,48,2525294592.000000,2054964480.000000,13139579904.000000,3034515712.000000,7914523648.000000,689027840.000000,
601666,平煤股份,20061123,13,20,2361165056.000000,2361165056.000000,34529067008.000000,10857020416.000000,12336606208.000000,760983232.000000,
601668,中国建筑,20090729,7,21,30000001024.000000,29899726848.000000,1052069986304.000000,814427275264.000000,23010457600.000000,8825243648.000000,
601669,中国电建,20111018,7,21,13754634240.000000,3300000000.000000,386512158720.000000,226767536128.000000,70127992832.000000,30901536768.000000,
601677,明泰铝业,20110919,13,36,482756000.000000,407702304.000000,4630358016.000000,2816273664.000000,993726464.000000,70604104.000000,
601678,滨化股份,20100223,15,19,990000000.000000,990000000.000000,7231945216.000000,1404568704.000000,3996378624.000000,364068704.000000,
601688,华泰证券,20100226,26,1,7162768896.000000,5443723264.000000,475484684288.000000,0.000000,2663744256.000000,399511008.000000,
601689,拓普集团,20150319,28,7,649100032.000000,129100000.000000,3784571904.000000,2328532992.000000,998365440.000000,160558496.000000,
601699,潞安环能,20060922,17,20,2991409152.000000,2991409152.000000,51270418432.000000,18429802496.000000,11016519680.000000,9064806400.000000,
601700,风范股份,20110118,26,43,1133246976.000000,1122690688.000000,3785383680.000000,2352456448.000000,342672320.000000,121277800.000000,
601717,郑煤机,20100803,13,26,1621122048.000000,1377887872.000000,12412085248.000000,9255526400.000000,1483489408.000000,395719488.000000,
601718,际华集团,20100816,7,41,3856999936.000000,3856999936.000000,25349208064.000000,14659336192.000000,3036342272.000000,3188659712.000000,
601727,上海电气,20081205,16,43,12824304640.000000,9851393024.000000,159338659840.000000,126085390336.000000,12321917952.000000,2433686016.000000,
601766,中国中车,20080818,7,8,27288758272.000000,22917693440.000000,320336363520.000000,218325221376.000000,50256453632.000000,17602627584.000000,
601777,力帆股份,20101125,25,30,1256353408.000000,1236633472.000000,25463789568.000000,14359164928.000000,4850915840.000000,798968512.000000,
601788,光大证券,20090818,16,1,3906698752.000000,3417999872.000000,204113592320.000000,0.000000,867032704.000000,900243136.000000,
601789,宁波建工,20110816,28,21,488040000.000000,488040000.000000,11205137408.000000,9984201728.000000,535386592.000000,265077696.000000,
601798,蓝科高新,20110622,4,26,354528192.000000,354528192.000000,2868622080.000000,1627142016.000000,737285632.000000,129858704.000000,
601799,星宇股份,20110201,26,7,239650000.000000,239576896.000000,3271970048.000000,2333836544.000000,647033216.000000,132961904.000000,
601800,中国交建,20120309,7,21,16174735360.000000,11747234816.000000,727062347776.000000,405201813504.000000,54572924928.000000,131587506176.000000,
601801,皖新传媒,20100118,24,18,910000000.000000,910000000.000000,8093377536.000000,6276955648.000000,459152320.000000,317905184.000000,
601808,中海油服,20070928,9,5,4771591680.000000,2960468224.000000,94948417536.000000,29440225280.000000,49077985280.000000,380354624.000000,
601818,光大银行,20100818,7,1,46679093248.000000,39810359296.000000,3086815068160.000000,0.000000,12625999872.000000,864000000.000000,
601857,中国石油,20071105,7,5,183020978176.000000,161922072576.000000,2372342120448.000000,409833996288.000000,601398968320.000000,68110999552.000000,
601866,中海集运,20071212,16,8,11683125248.000000,7932125184.000000,57524781056.000000,14378024960.000000,38488375296.000000,15114301.000000,
601872,招商轮船,20061201,16,8,5299458048.000000,4720922112.000000,32305534976.000000,5517142016.000000,22506905600.000000,442392000.000000,
601877,正泰电器,20100121,28,43,1314906368.000000,1314906368.000000,13287434240.000000,9873864704.000000,2205174784.000000,233844496.000000,
601880,大连港,20101206,5,8,5606320128.000000,3363399936.000000,28895115264.000000,6241987584.000000,14357203968.000000,1344657152.000000,
601886,江河创建,20110818,7,21,1154050048.000000,941285248.000000,20747368448.000000,17981358080.000000,1059771072.000000,492523392.000000,
601888,中国国旅,20091015,7,10,976237760.000000,976237760.000000,16167030784.000000,12217004032.000000,1539823744.000000,1104553216.000000,
601890,亚星锚链,20101228,26,33,959400000.000000,959400000.000000,3799179008.000000,2852389376.000000,611650496.000000,174864496.000000,
601898,中煤能源,20080201,7,20,13258663936.000000,9152001024.000000,257480261632.000000,64163090432.000000,88168112128.000000,38816346112.000000,
601899,紫金矿业,20080425,20,36,21543241728.000000,15803803648.000000,80820912128.000000,21955387392.000000,25010708480.000000,9195853824.000000,
601900,南方传媒,20160215,12,18,819100032.000000,169100000.000000,7194165248.000000,4772979200.000000,634062016.000000,1081884672.000000,
601901,方正证券,20110810,21,1,8232101376.000000,6289850880.000000,176712040448.000000,0.000000,456209792.000000,139779904.000000,
601908,京运通,20110908,7,35,1993017600.000000,1719540480.000000,7580761088.000000,2600004096.000000,3334506496.000000,154225904.000000,
601918,国投新集,20071219,24,20,2590541824.000000,2590541824.000000,30390075392.000000,4067598336.000000,12810230784.000000,1343713792.000000,
601919,中国远洋,20070626,9,8,10216273920.000000,7635674624.000000,152494800896.000000,51584176128.000000,78679908352.000000,2317497856.000000,
601928,凤凰传媒,20111130,26,18,2544900096.000000,2544900096.000000,18068506624.000000,10192353280.000000,3046507776.000000,1180704640.000000,
601929,吉视传媒,20120223,3,18,3110801152.000000,3110801152.000000,9406978048.000000,2709956608.000000,3447726336.000000,199738208.000000,
601933,永辉超市,20101215,20,12,4067536128.000000,3071600128.000000,20846325760.000000,12664986624.000000,2818426880.000000,548129472.000000,
601939,建设银行,20070925,7,1,250010976256.000000,9593657344.000000,18321374183424.000000,0.000000,148403011584.000000,1890000000.000000,
601958,金钼股份,20080417,8,36,3226604288.000000,3226604288.000000,15622243328.000000,6208990208.000000,2833105664.000000,1350892288.000000,
601965,中国汽研,20120611,25,7,961179712.000000,961179712.000000,4120667136.000000,2206510848.000000,1296264704.000000,219593504.000000,
601968,宝钢包装,20150611,16,46,833333184.000000,208333296.000000,5184362496.000000,2414274048.000000,2421681664.000000,170191792.000000,
601969,海南矿业,20141209,30,3,1866669952.000000,858670016.000000,5737568256.000000,2932171264.000000,937236480.000000,678174208.000000,
601985,中国核电,20150610,7,16,15565429760.000000,3891000064.000000,249508233216.000000,34949689344.000000,84392517632.000000,246107408.000000,
601988,中国银行,20060705,7,1,294387810304.000000,210765512704.000000,16672017612800.000000,0.000000,174303002624.000000,13002999808.000000,
601989,中国重工,20091216,7,33,18361665536.000000,17957855232.000000,208249634816.000000,152153227264.000000,35703832576.000000,6339823104.000000,
601991,大唐发电,20061220,7,16,13310036992.000000,9994359808.000000,300105170944.000000,21131874304.000000,164319576064.000000,6633013760.000000,
601992,金隅股份,20110301,7,22,5338885632.000000,3111810560.000000,122308919296.000000,80888258560.000000,17817278464.000000,4086929664.000000,
601996,丰林集团,20110929,10,17,468911904.000000,468911904.000000,2191330048.000000,1364981120.000000,547549632.000000,189153904.000000,
601998,中信银行,20070427,7,1,48934793216.000000,31905165312.000000,4653137788928.000000,0.000000,14663999488.000000,1224999936.000000,
601999,出版传媒,20071221,5,18,550914624.000000,550914624.000000,2933724416.000000,2378309632.000000,173226496.000000,100864808.000000,
603000,人民网,20120427,7,24,1105691008.000000,1105691008.000000,3429247744.000000,2273724928.000000,135744992.000000,88305000.000000,
603001,奥康国际,20120426,28,41,400980000.000000,341129984.000000,5182350848.000000,3581220608.000000,245527104.000000,230238816.000000,
603002,宏昌电子,20120518,12,19,600000000.000000,600000000.000000,1293132672.000000,1160414208.000000,72751200.000000,34004800.000000,
603003,龙宇燃油,20120817,16,5,202000000.000000,202000000.000000,2645614336.000000,2145753472.000000,152144000.000000,26639600.000000,
603005,晶方科技,20140210,26,35,226696896.000000,99639104.000000,1911355008.000000,738945472.000000,932328192.000000,98071200.000000,
603006,联明股份,20140630,16,7,96258704.000000,34440000.000000,758605248.000000,294070304.000000,290332512.000000,70102000.000000,
603008,喜临门,20120717,28,4,315000000.000000,198271792.000000,3022107392.000000,1182816768.000000,776882496.000000,121342800.000000,
603009,北特科技,20140718,16,7,110040000.000000,34730200.000000,1063640704.000000,593669312.000000,284630016.000000,47232500.000000,
603010,万盛股份,20141010,28,19,115632600.000000,47636600.000000,668710336.000000,374904800.000000,220960608.000000,29304300.000000,
603011,合锻股份,20141107,24,26,198250000.000000,97850000.000000,974763968.000000,667865472.000000,221122496.000000,68732200.000000,
603012,创力集团,20150320,16,26,318280000.000000,79600000.000000,3072111616.000000,2508655872.000000,200116096.000000,147922192.000000,
603015,弘讯科技,20150303,28,29,200100000.000000,50100000.000000,1197387520.000000,1002924928.000000,44379100.000000,52414000.000000,
603017,中衡设计,20141231,26,21,122340000.000000,59766200.000000,1071571328.000000,655840000.000000,26294200.000000,75713704.000000,
603018,设计股份,20141013,26,21,104000000.000000,62932900.000000,3339463680.000000,2596408064.000000,362363200.000000,58465500.000000,
603019,中科曙光,20141106,9,24,300000000.000000,179365296.000000,3462942208.000000,2154202624.000000,737674944.000000,115607096.000000,
603020,爱普股份,20150325,16,14,160000000.000000,40000000.000000,1971398400.000000,1752348416.000000,128740704.000000,26793602.000000,
603021,山东华鹏,20150423,15,48,105400000.000000,26400000.000000,1827098752.000000,549331072.000000,471617632.000000,187570992.000000,
603022,新通联,20150518,16,46,80000000.000000,20000000.000000,630006976.000000,425257120.000000,44928100.000000,64006500.000000,
603023,威帝股份,20150527,1,7,120000000.000000,30000000.000000,467827488.000000,230919488.000000,17005100.000000,3782600.000000,
603025,大豪科技,20150422,7,24,447000000.000000,51000000.000000,1535168000.000000,1226764672.000000,187814800.000000,7603200.000000,
603026,石大胜华,20150529,15,19,202680000.000000,50680000.000000,2159652608.000000,726905920.000000,1140398848.000000,93614904.000000,
603030,全筑股份,20150320,16,21,160000000.000000,40000000.000000,2360290048.000000,2174990848.000000,19827600.000000,36130000.000000,
603066,音飞储存,20150611,26,26,100000000.000000,25000000.000000,884703616.000000,728372800.000000,97186000.000000,16496801.000000,
603077,和邦生物,20120731,23,19,3312238336.000000,1854103168.000000,10075418624.000000,2131644672.000000,3275932160.000000,877363136.000000,
603085,天成自控,20150630,28,26,100000000.000000,25000000.000000,510300320.000000,309708288.000000,75471096.000000,81290296.000000,
603088,宁波精达,20141111,28,26,80000000.000000,25000000.000000,558231104.000000,307024992.000000,146044000.000000,86941104.000000,
603099,长白山,20140822,3,10,266670000.000000,102670000.000000,963940480.000000,548973312.000000,186409200.000000,86021000.000000,
603100,川仪股份,20140805,25,51,395000000.000000,231381408.000000,4049870080.000000,3033424896.000000,434201472.000000,74394600.000000,
603108,润达医疗,20150527,16,12,94126200.000000,23600000.000000,1563457024.000000,1178045440.000000,264092496.000000,24609200.000000,
603111,康尼机电,20140801,26,8,295353312.000000,151520000.000000,2248080384.000000,1922951680.000000,208194800.000000,35185100.000000,
603116,红蜻蜓,20150629,28,41,408800000.000000,58800000.000000,3968545024.000000,2888049920.000000,593742336.000000,56004100.000000,
603117,万林股份,20150629,26,8,410500000.000000,60000000.000000,3429738752.000000,2400680448.000000,746926080.000000,234304896.000000,
603118,共进股份,20150225,18,24,309378016.000000,75000000.000000,4452605952.000000,3302601984.000000,560846592.000000,44313000.000000,
603123,翠微股份,20120503,7,12,524144224.000000,368394816.000000,4781656064.000000,1857047680.000000,2217512448.000000,303168000.000000,
603126,中材节能,20140731,9,39,610499968.000000,218040000.000000,3019725056.000000,1721372288.000000,809748992.000000,151296496.000000,
603128,华贸物流,20120529,16,8,808348928.000000,808348928.000000,3455616768.000000,2836152832.000000,255325696.000000,123297304.000000,
603158,腾龙股份,20150320,26,7,106670000.000000,26670000.000000,910847808.000000,708089984.000000,104547504.000000,31586202.000000,
603166,福达股份,20141127,10,7,493348896.000000,65041000.000000,2865084160.000000,1047673984.000000,1284156288.000000,121497096.000000,
603167,渤海轮渡,20120906,15,8,481400000.000000,481400000.000000,3715894784.000000,335461216.000000,3271539712.000000,2469000.000000,
603168,莎普爱思,20140702,28,34,163375008.000000,95589504.000000,1014355648.000000,514717504.000000,292423008.000000,30897000.000000,
603169,兰石重装,20141009,4,26,1025415360.000000,386703904.000000,6334249984.000000,3893203968.000000,2148637440.000000,165850000.000000,
603188,亚邦股份,20140909,26,19,576000000.000000,379008000.000000,4104929792.000000,2201679104.000000,1031697024.000000,215608208.000000,
603198,迎驾贡酒,20150528,24,37,800000000.000000,80000000.000000,4718906880.000000,3085872128.000000,1317820416.000000,83332400.000000,
603199,九华旅游,20150326,24,10,110680000.000000,27680000.000000,1002139200.000000,154168608.000000,681499584.000000,113728304.000000,
603222,济民制药,20150217,28,34,160000000.000000,56470000.000000,792666496.000000,499944800.000000,173733104.000000,89145704.000000,
603223,恒通股份,20150630,15,8,120000000.000000,30000000.000000,825591488.000000,286432192.000000,340037824.000000,96822600.000000,
603227,雪峰科技,20150515,2,19,329350016.000000,82350000.000000,2510860544.000000,1385219712.000000,356189312.000000,163587008.000000,
