600466	蓝光发展	1	0	
600463	空港股份	1	0	
600462	石岘纸业	1	0	
600461	洪城水业	1	0	
600460	士兰微	1	0	
600459	贵研铂业	1	0	
600458	时代新材	1	0	
600456	宝钛股份	0.9186691	1	持币	
600455	博通股份	1	0	
600452	涪陵电力	1	0	
600449	宁夏建材	1	0	
600448	华纺股份	0.859408	1	持币	
600446	金证股份	1	0	
600444	*ST国通	1	0	
600439	瑞贝卡	1	0	
600438	通威股份	1	0	
600436	片仔癀	1	0	
600435	北方导航	1	0	
600433	冠豪高新	1	0	
600432	吉恩镍业	1	0	
600429	三元股份	1	0	
600428	中远航运	1	0	
600426	华鲁恒升	1	0	
600425	青松建化	1.072581	1	持股 1.072581	
600423	柳化股份	1	0	
600422	昆药集团	1	0	
600421	仰帆控股	1	0	
600420	现代制药	1	0	
600419	天润乳业	1	0	
600418	江淮汽车	1	0	
600416	湘电股份	1	0	
600415	小商品城	1	0	
600410	华胜天成	1	0	
600409	三友化工	1	0	
600408	*ST安泰	1	0	
600406	国电南瑞	1	0	
600405	动力源	1	0	
600403	大有能源	0.9141914	1	持币	
600401	*ST海润	1	0	
600400	红豆股份	1	0	
600399	抚顺特钢	0.9144801	1	持币	
600398	海澜之家	1	0	
600397	安源煤业	0.8004125	2	持币	
600396	金山股份	1	0	
600395	盘江股份	1.056528	2	持股 1.015538	
600393	东华实业	1	0	
600392	盛和资源	1	0	
600391	成发科技	1	0	
600390	金瑞科技	1	0	
600389	江山股份	1	0	
600388	龙净环保	1	0	
600387	海越股份	1	0	
600386	北巴传媒	1	0	
600385	山东金泰	1	0	
600383	金地集团	1.062713	1	持股 1.062713	
600382	广东明珠	1	0	
600381	青海春天	1	0	
600380	健康元	1	0	
600379	宝光股份	1	0	
600378	天科股份	0.9192914	1	持币	
600377	宁沪高速	1	0	
600376	首开股份	1	0	
600375	华菱星马	1	0	
600373	中文传媒	1	0	
600372	中航电子	1	0	
600371	万向德农	1	0	
600370	三房巷	1	0	
600369	西南证券	1	0	
600368	五洲交通	1	0	
600367	红星发展	1	0	
600366	宁波韵升	1	0	
600365	通葡股份	1	0	
600363	联创光电	1	0	
600362	江西铜业	1	0	
600361	华联综超	1	0	
600360	华微电子	1	0	
600359	新农开发	1	0	
600358	国旅联合	1	0	
600356	恒丰纸业	1	0	
600355	精伦电子	1	0	
600354	敦煌种业	1	0	
600353	旭光股份	1	0	
600352	浙江龙盛	1	0	
600351	亚宝药业	1	0	
600350	山东高速	1	0	
600348	阳泉煤业	0.8300033	2	持币	
600346	大橡塑	1	0	
600345	长江通信	1	0	
600343	航天动力	0.9195531	1	持币	
600340	华夏幸福	1	0	
600339	天利高新	1	0	
600338	西藏珠峰	1	0	
600337	美克家居	1	0	
